asset,date_time,component,guid,path,filename
F06,2025-08-05 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250805-F06.jpeg,20250805-F06.jpeg
F07,2025-08-05 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250805-F07.jpeg,20250805-F07.jpeg
F08,2025-08-05 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250805-F08.jpeg,20250805-F08.jpeg
F09,2025-08-05 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250805-F09.jpeg,20250805-F09.jpeg
F11,2025-08-05 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250805-F11.jpeg,20250805-F11.jpeg
F12,2025-08-05 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250805-F12.jpeg,20250805-F12.jpeg
F13,2025-08-05 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250805-F13.jpeg,20250805-F13.jpeg
F14,2025-08-05 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250805-F14.jpeg,20250805-F14.jpeg
F15,2025-08-05 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250805-F15.jpeg,20250805-F15.jpeg
F51,2025-08-05 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250805-F51-Roof01.jpeg,20250805-F51-Roof01.jpeg
F51,2025-08-05 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250805-F51-Roof02.jpeg,20250805-F51-Roof02.jpeg
F51,2025-08-05 00:00:00,Tankpit,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250805-F51-Tankpit01.jpeg,20250805-F51-Tankpit01.jpeg
F51,2025-08-05 00:00:00,Tankpit,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250805-F51-Tankpit02.jpeg,20250805-F51-Tankpit02.jpeg
F51,2025-08-05 00:00:00,Tankpit,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250805-F51-Tankpit03.jpeg,20250805-F51-Tankpit03.jpeg
F52,2025-08-05 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250805-F52.jpeg,20250805-F52.jpeg
F53,2025-08-05 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250805-F53.jpeg,20250805-F53.jpeg
F61,2025-08-05 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250805-F61.jpeg,20250805-F61.jpeg
F62,2025-08-05 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250805-F62.jpeg,20250805-F62.jpeg
F63,2025-08-05 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250805-F63.jpeg,20250805-F63.jpeg
F64,2025-08-05 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250805-F64.jpeg,20250805-F64.jpeg
F51,2025-08-06 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250806-F-51-Roof-01.jpeg,20250806-F-51-Roof-01.jpeg
F51,2025-08-06 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250806-F-51-Roof-02.jpeg,20250806-F-51-Roof-02.jpeg
F51,2025-08-06 00:00:00,Tankpit,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250806-F-51-Tankpit-01.jpeg,20250806-F-51-Tankpit-01.jpeg
F51,2025-08-06 00:00:00,Tankpit,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250806-F-51-Tankpit-02.jpeg,20250806-F-51-Tankpit-02.jpeg
F51,2025-08-06 00:00:00,Tankpit,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250806-F-51-Tankpit-03.jpeg,20250806-F-51-Tankpit-03.jpeg
F52,2025-08-06 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250806-F-52-Roof.jpeg,20250806-F-52-Roof.jpeg
F53,2025-08-06 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250806-F-53-Roof.jpeg,20250806-F-53-Roof.jpeg
F61,2025-08-06 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250806-F-61-Roof.jpeg,20250806-F-61-Roof.jpeg
F62,2025-08-06 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250806-F-62-Roof.jpeg,20250806-F-62-Roof.jpeg
F63,2025-08-06 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250806-F-63-Roof.jpeg,20250806-F-63-Roof.jpeg
F64,2025-08-06 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250806-F-64-Roof.jpeg,20250806-F-64-Roof.jpeg
F02,2025-08-06 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250806-F02.jpeg,20250806-F02.jpeg
F03,2025-08-06 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250806-F03.jpeg,20250806-F03.jpeg
F04,2025-08-06 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250806-F04.jpeg,20250806-F04.jpeg
F05,2025-08-06 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250806-F05.jpeg,20250806-F05.jpeg
F06,2025-08-06 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250806-F06.jpeg,20250806-F06.jpeg
F07,2025-08-06 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250806-F07.jpeg,20250806-F07.jpeg
F08,2025-08-06 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250806-F08.jpeg,20250806-F08.jpeg
F09,2025-08-06 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250806-F09.jpeg,20250806-F09.jpeg
F11,2025-08-06 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250806-F11.jpeg,20250806-F11.jpeg
F12,2025-08-06 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250806-F12.jpeg,20250806-F12.jpeg
F13,2025-08-06 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250806-F13.jpeg,20250806-F13.jpeg
F14,2025-08-06 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250806-F14.jpeg,20250806-F14.jpeg
F15,2025-08-06 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250806-F15.jpeg,20250806-F15.jpeg
F02,2025-08-07 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250807-F02.jpeg,20250807-F02.jpeg
F03,2025-08-07 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250807-F03.jpeg,20250807-F03.jpeg
F04,2025-08-07 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250807-F04.jpeg,20250807-F04.jpeg
F05,2025-08-07 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250807-F05.jpeg,20250807-F05.jpeg
F06,2025-08-07 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250807-F06.jpeg,20250807-F06.jpeg
F07,2025-08-07 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250807-F07.jpeg,20250807-F07.jpeg
F08,2025-08-07 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250807-F08.jpeg,20250807-F08.jpeg
F09,2025-08-07 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250807-F09.jpeg,20250807-F09.jpeg
F11,2025-08-07 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250807-F11.jpeg,20250807-F11.jpeg
F12,2025-08-07 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250807-F12.jpeg,20250807-F12.jpeg
F13,2025-08-07 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250807-F13.jpeg,20250807-F13.jpeg
F14,2025-08-07 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250807-F14.jpeg,20250807-F14.jpeg
F15,2025-08-07 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250807-F15.jpeg,20250807-F15.jpeg
F51,2025-08-07 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250807-F51-Roof01.jpeg,20250807-F51-Roof01.jpeg
F51,2025-08-07 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250807-F51-Roof02.jpeg,20250807-F51-Roof02.jpeg
F51,2025-08-07 00:00:00,Tankpit,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250807-F51-Tankpit01.jpeg,20250807-F51-Tankpit01.jpeg
F51,2025-08-07 00:00:00,Tankpit,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250807-F51-Tankpit02.jpeg,20250807-F51-Tankpit02.jpeg
F51,2025-08-07 00:00:00,Tankpit,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250807-F51-Tankpit03.jpeg,20250807-F51-Tankpit03.jpeg
F52,2025-08-07 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250807-F52.jpeg,20250807-F52.jpeg
F53,2025-08-07 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250807-F53.jpeg,20250807-F53.jpeg
F61,2025-08-07 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250807-F61.jpeg,20250807-F61.jpeg
F62,2025-08-07 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250807-F62.jpeg,20250807-F62.jpeg
F63,2025-08-07 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250807-F63.jpeg,20250807-F63.jpeg
F64,2025-08-07 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250807-F64.jpeg,20250807-F64.jpeg
F02,2025-08-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250808-F02.jpeg,20250808-F02.jpeg
F03,2025-08-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250808-F03.jpeg,20250808-F03.jpeg
F04,2025-08-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250808-F04.jpeg,20250808-F04.jpeg
F05,2025-08-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250808-F05.jpeg,20250808-F05.jpeg
F06,2025-08-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250808-F06.jpeg,20250808-F06.jpeg
F07,2025-08-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250808-F07.jpeg,20250808-F07.jpeg
F08,2025-08-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250808-F08.jpeg,20250808-F08.jpeg
F09,2025-08-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250808-F09.jpeg,20250808-F09.jpeg
F11,2025-08-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250808-F11.jpeg,20250808-F11.jpeg
F12,2025-08-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250808-F12.jpeg,20250808-F12.jpeg
F13,2025-08-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250808-F13.jpeg,20250808-F13.jpeg
F14,2025-08-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250808-F14.jpeg,20250808-F14.jpeg
F15,2025-08-08 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250808-F15.jpeg,20250808-F15.jpeg
F52,2025-08-08 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250808-[F-52-Roof].jpeg,20250808-[F-52-Roof].jpeg
F53,2025-08-08 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250808-[F-53-Roof].jpeg,20250808-[F-53-Roof].jpeg
F61,2025-08-08 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250808-[F-61-Roof].jpeg,20250808-[F-61-Roof].jpeg
F62,2025-08-08 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250808-[F-62-Roof].jpeg,20250808-[F-62-Roof].jpeg
F63,2025-08-08 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250808-[F-63-Roof].jpeg,20250808-[F-63-Roof].jpeg
F64,2025-08-08 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250808-[F-64-Roof].jpeg,20250808-[F-64-Roof].jpeg
F02,2025-08-11 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250811-F02.jpeg,20250811-F02.jpeg
F03,2025-08-11 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250811-F03.jpeg,20250811-F03.jpeg
F04,2025-08-11 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250811-F04.jpeg,20250811-F04.jpeg
F05,2025-08-11 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250811-F05.jpeg,20250811-F05.jpeg
F06,2025-08-11 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250811-F06.jpeg,20250811-F06.jpeg
F07,2025-08-11 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250811-F07.jpeg,20250811-F07.jpeg
F08,2025-08-11 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250811-F08.jpeg,20250811-F08.jpeg
F09,2025-08-11 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250811-F09.jpeg,20250811-F09.jpeg
F11,2025-08-11 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250811-F11.jpeg,20250811-F11.jpeg
F12,2025-08-11 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250811-F12.jpeg,20250811-F12.jpeg
F13,2025-08-11 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250811-F13.jpeg,20250811-F13.jpeg
F14,2025-08-11 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250811-F14.jpeg,20250811-F14.jpeg
F15,2025-08-11 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250811-F15.jpeg,20250811-F15.jpeg
F52,2025-08-11 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250811-[F-52-Roof].jpeg,20250811-[F-52-Roof].jpeg
F53,2025-08-11 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250811-[F-53-Roof].jpeg,20250811-[F-53-Roof].jpeg
F61,2025-08-11 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250811-[F-61-Roof].jpeg,20250811-[F-61-Roof].jpeg
F62,2025-08-11 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250811-[F-62-Roof].jpeg,20250811-[F-62-Roof].jpeg
F63,2025-08-11 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250811-[F-63-Roof].jpeg,20250811-[F-63-Roof].jpeg
F64,2025-08-11 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250811-[F-64-Roof].jpeg,20250811-[F-64-Roof].jpeg
F51,2025-08-12 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250812-F-51-Roof-01.jpeg,20250812-F-51-Roof-01.jpeg
F51,2025-08-12 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250812-F-51-Roof-02.jpeg,20250812-F-51-Roof-02.jpeg
F51,2025-08-12 00:00:00,Tankpit,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250812-F-51-Tankpit-01.jpeg,20250812-F-51-Tankpit-01.jpeg
F51,2025-08-12 00:00:00,Tankpit,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250812-F-51-Tankpit-02.jpeg,20250812-F-51-Tankpit-02.jpeg
F51,2025-08-12 00:00:00,Tankpit,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250812-F-51-Tankpit-03.jpeg,20250812-F-51-Tankpit-03.jpeg
F52,2025-08-12 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250812-F-52-Roof.jpeg,20250812-F-52-Roof.jpeg
F53,2025-08-12 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250812-F-53-Roof.jpeg,20250812-F-53-Roof.jpeg
F61,2025-08-12 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250812-F-61-Roof.jpeg,20250812-F-61-Roof.jpeg
F62,2025-08-12 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250812-F-62-Roof.jpeg,20250812-F-62-Roof.jpeg
F63,2025-08-12 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250812-F-63-Roof.jpeg,20250812-F-63-Roof.jpeg
F64,2025-08-12 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250812-F-64-Roof.jpeg,20250812-F-64-Roof.jpeg
F02,2025-08-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250812-F02.jpeg,20250812-F02.jpeg
F03,2025-08-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250812-F03.jpeg,20250812-F03.jpeg
F04,2025-08-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250812-F04.jpeg,20250812-F04.jpeg
F05,2025-08-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250812-F05.jpeg,20250812-F05.jpeg
F06,2025-08-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250812-F06.jpeg,20250812-F06.jpeg
F07,2025-08-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250812-F07.jpeg,20250812-F07.jpeg
F08,2025-08-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250812-F08.jpeg,20250812-F08.jpeg
F09,2025-08-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250812-F09.jpeg,20250812-F09.jpeg
F11,2025-08-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250812-F11.jpeg,20250812-F11.jpeg
F12,2025-08-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250812-F12.jpeg,20250812-F12.jpeg
F13,2025-08-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250812-F13.jpeg,20250812-F13.jpeg
F14,2025-08-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250812-F14.jpeg,20250812-F14.jpeg
F15,2025-08-12 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250812-F15.jpeg,20250812-F15.jpeg
F02,2025-08-13 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250813-F02.jpeg,20250813-F02.jpeg
F03,2025-08-13 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250813-F03.jpeg,20250813-F03.jpeg
F04,2025-08-13 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250813-F04.jpeg,20250813-F04.jpeg
F06,2025-08-13 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250813-F06.jpeg,20250813-F06.jpeg
F07,2025-08-13 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250813-F07.jpeg,20250813-F07.jpeg
F08,2025-08-13 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250813-F08.jpeg,20250813-F08.jpeg
F09,2025-08-13 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250813-F09.jpeg,20250813-F09.jpeg
F11,2025-08-13 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250813-F11.jpeg,20250813-F11.jpeg
F12,2025-08-13 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250813-F12.jpeg,20250813-F12.jpeg
F13,2025-08-13 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250813-F13.jpeg,20250813-F13.jpeg
F14,2025-08-13 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250813-F14.jpeg,20250813-F14.jpeg
F15,2025-08-13 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250813-F15.jpeg,20250813-F15.jpeg
F51,2025-08-13 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250813-F51-Roof01.jpeg,20250813-F51-Roof01.jpeg
F51,2025-08-13 00:00:00,Roof,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250813-F51-Roof02.jpeg,20250813-F51-Roof02.jpeg
F51,2025-08-13 00:00:00,Tankpit,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250813-F51-Tankpit01.jpeg,20250813-F51-Tankpit01.jpeg
F51,2025-08-13 00:00:00,Tankpit,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250813-F51-Tankpit02.jpeg,20250813-F51-Tankpit02.jpeg
F51,2025-08-13 00:00:00,Tankpit,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250813-F51-Tankpit03.jpeg,20250813-F51-Tankpit03.jpeg
F52,2025-08-13 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250813-F52.jpeg,20250813-F52.jpeg
F53,2025-08-13 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250813-F53.jpeg,20250813-F53.jpeg
F61,2025-08-13 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250813-F61.jpeg,20250813-F61.jpeg
F62,2025-08-13 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250813-F62.jpeg,20250813-F62.jpeg
F63,2025-08-13 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250813-F63.jpeg,20250813-F63.jpeg
F64,2025-08-13 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250813-F64.jpeg,20250813-F64.jpeg
F02,2025-08-14 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250814-F02.jpeg,20250814-F02.jpeg
F03,2025-08-14 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250814-F03.jpeg,20250814-F03.jpeg
F04,2025-08-14 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250814-F04.jpeg,20250814-F04.jpeg
F05,2025-08-14 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250814-F05.jpeg,20250814-F05.jpeg
F06,2025-08-14 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250814-F06.jpeg,20250814-F06.jpeg
F07,2025-08-14 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250814-F07.jpeg,20250814-F07.jpeg
F08,2025-08-14 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250814-F08.jpeg,20250814-F08.jpeg
F09,2025-08-14 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250814-F09.jpeg,20250814-F09.jpeg
F11,2025-08-14 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250814-F11.jpeg,20250814-F11.jpeg
F12,2025-08-14 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250814-F12.jpeg,20250814-F12.jpeg
F13,2025-08-14 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250814-F13.jpeg,20250814-F13.jpeg
F14,2025-08-14 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250814-F14.jpeg,20250814-F14.jpeg
F15,2025-08-14 00:00:00,,,C:\Falcker\cloud\falcker\AI\OlieDetectie\Willem_set\Alles\20250814-F15.jpeg,20250814-F15.jpeg
